Year,Month,Day,Hour,Minute,Total
2009,1,2,9,40,57384
2009,1,2,9,50,70032
2009,1,2,10,0,72806
2009,1,2,10,10,87622
2009,1,2,10,20,106178
2009,1,2,10,30,119884
2009,1,2,10,40,110087
2009,1,2,10,50,94111
2009,1,2,11,0,84924
2009,1,2,11,10,69453
2009,1,2,11,20,58014
2009,1,2,11,30,60890
2009,1,2,11,40,72810
2009,1,2,11,50,88620
2009,1,2,12,0,107459
2009,1,2,12,10,119637
2009,1,2,12,20,133561
2009,1,2,12,30,135702
2009,1,2,12,40,122615
2009,1,2,12,50,94818
2009,1,2,13,0,69547
2009,1,2,13,10,44149
2009,1,2,13,20,33087
2009,1,2,13,30,27343
2009,1,2,13,40,30496
2009,1,2,13,50,38184
2009,1,2,14,0,44954
2009,1,2,14,10,40792
2009,1,2,14,20,37715
2009,1,2,14,30,33221
2009,1,2,14,40,19876
2009,1,2,14,50,14908
2009,1,2,15,0,13043
2009,1,2,15,10,10189
2009,1,2,15,20,8588
2009,1,2,15,30,8294
2009,1,2,15,40,4981
2009,1,2,15,50,4573
2009,1,2,16,0,6069
2009,1,2,16,10,5897
2009,1,2,16,20,7297
2009,1,2,16,30,4377
2009,1,2,16,40,3208
2009,1,2,16,50,4633
2009,1,2,17,0,7562
2009,1,2,17,10,14632
2009,1,2,17,20,24463
2009,1,2,17,30,35549
2009,1,2,17,40,45531
2009,1,2,17,50,41579
2009,1,2,18,0,34866
2009,1,2,18,10,26297
2009,1,2,18,20,21279
2009,1,2,18,30,12167
2009,1,2,18,40,4069
2009,1,2,18,50,2768
2009,1,2,19,0,335
2009,1,2,19,10,318
2009,1,2,19,20,6702
2009,1,2,19,30,14055
2009,1,2,19,40,22701
2009,1,2,19,50,23219
2009,1,2,20,0,11162
2009,1,2,20,10,4209
2009,1,2,20,20,5915
2009,1,2,20,30,12694
2009,1,2,20,40,15085
2009,1,2,20,50,9075
2009,1,2,21,0,6072
2009,1,2,21,10,7508
2009,1,2,21,20,9352
2009,1,2,21,30,12770
2009,1,2,21,40,14902
2009,1,2,21,50,15801
2009,1,2,22,0,16746
2009,1,2,22,10,15032
2009,1,2,22,20,15468
2009,1,2,22,30,17976
2009,1,2,22,40,19512
2009,1,2,22,50,26130
2009,1,2,23,0,36122
2009,1,2,23,10,37266
2009,1,2,23,20,35055
2009,1,2,23,30,24973
2009,1,2,23,40,21396
2009,1,2,23,50,19826
2009,1,3,0,0,22432
2009,1,3,0,10,21394
2009,1,3,0,20,20624
2009,1,3,0,30,22628
2009,1,3,0,40,25665
2009,1,3,0,50,29538
2009,1,3,1,0,33475
2009,1,3,1,10,36089
2009,1,3,1,20,37926
2009,1,3,1,30,36200
2009,1,3,1,40,41040
2009,1,3,1,50,34113
2009,1,3,2,0,31563
2009,1,3,2,10,54062
2009,1,3,2,20,69986
2009,1,3,2,30,94658
2009,1,3,2,40,92377
2009,1,3,2,50,99670
2009,1,3,3,0,131908
2009,1,3,3,10,154523
2009,1,3,3,20,179058
2009,1,3,3,30,262871
2009,1,3,3,40,285369
2009,1,3,3,50,291112
2009,1,3,4,0,290885
2009,1,3,4,10,291170
2009,1,3,4,20,291228
2009,1,3,4,30,290870
2009,1,3,4,40,291021
2009,1,3,4,50,290478
2009,1,3,5,0,290020
2009,1,3,5,10,290575
2009,1,3,5,20,291647
2009,1,3,5,30,290704
2009,1,3,5,40,290357
2009,1,3,5,50,289813
2009,1,3,6,0,290496
2009,1,3,6,10,290353
2009,1,3,6,20,290556
2009,1,3,6,30,290308
2009,1,3,6,40,289342
2009,1,3,6,50,289827
2009,1,3,7,0,290259
2009,1,3,7,10,290681
2009,1,3,7,20,290631
2009,1,3,7,30,291275
2009,1,3,7,40,291955
2009,1,3,7,50,292073
2009,1,3,8,0,290866
2009,1,3,8,10,290378
2009,1,3,8,20,291302
2009,1,3,8,30,291053
2009,1,3,8,40,290856
2009,1,3,8,50,290639
2009,1,3,9,0,290936
2009,1,3,9,10,290018
2009,1,3,9,20,290727
2009,1,3,9,30,290490
2009,1,3,9,40,290560
2009,1,3,9,50,289188
2009,1,3,10,0,285823
2009,1,3,10,10,282596
2009,1,3,10,20,278442
2009,1,3,10,30,264529
2009,1,3,10,40,273226
2009,1,3,10,50,269544
2009,1,3,11,0,279226
2009,1,3,11,10,282452
2009,1,3,11,20,280771
2009,1,3,11,30,277540
2009,1,3,11,40,276166
2009,1,3,11,50,271880
2009,1,3,12,0,276622
2009,1,3,12,10,279051
2009,1,3,12,20,281321
2009,1,3,12,30,282179
2009,1,3,12,40,284229
2009,1,3,12,50,286891
2009,1,3,13,0,286073
2009,1,3,13,10,284257
2009,1,3,13,20,282834
2009,1,3,13,30,282150
2009,1,3,13,40,278683
2009,1,3,13,50,273371
2009,1,3,14,0,273368
2009,1,3,14,10,264580
2009,1,3,14,20,254708
2009,1,3,14,30,242034
2009,1,3,14,40,221561
2009,1,3,14,50,210420
2009,1,3,15,0,199323
2009,1,3,15,10,199151
2009,1,3,15,20,183713
2009,1,3,15,30,167115
2009,1,3,15,40,155929
2009,1,3,15,50,163826
2009,1,3,16,0,181488
2009,1,3,16,10,191531
2009,1,3,16,20,184425
2009,1,3,16,30,182498
2009,1,3,16,40,191346
2009,1,3,16,50,196119
2009,1,3,17,0,189331
2009,1,3,17,10,183218
2009,1,3,17,20,182957
2009,1,3,17,30,180399
2009,1,3,17,40,186300
2009,1,3,17,50,163925
2009,1,3,18,0,143510
2009,1,3,18,10,140062
2009,1,3,18,20,126156
2009,1,3,18,30,100726
2009,1,3,18,40,87095
2009,1,3,18,50,74527
2009,1,3,19,0,67870
2009,1,3,19,10,60588
2009,1,3,19,20,57507
2009,1,3,19,30,64157
2009,1,3,19,40,74463
2009,1,3,19,50,75533
2009,1,3,20,0,80736
2009,1,3,20,10,96149
2009,1,3,20,20,102840
2009,1,3,20,30,107209
2009,1,3,20,40,127969
2009,1,3,20,50,134313
2009,1,3,21,0,132325
2009,1,3,21,10,107329
2009,1,3,21,20,92210
2009,1,3,21,30,79005
2009,1,3,21,40,76666
2009,1,3,21,50,67443
2009,1,3,22,0,64749
2009,1,3,22,10,63658
2009,1,3,22,20,57677
2009,1,3,22,30,43136
2009,1,3,22,40,36361
2009,1,3,22,50,26705
2009,1,3,23,0,17743
2009,1,3,23,10,13373
2009,1,3,23,20,9020
2009,1,3,23,30,5922
2009,1,3,23,40,3515
2009,1,3,23,50,2406
2009,1,4,0,0,2707
2009,1,4,0,10,5054
2009,1,4,0,20,10977
2009,1,4,0,30,10788
2009,1,4,0,40,6044
2009,1,4,0,50,1635
2009,1,4,1,0,2222
2009,1,4,1,10,4708
2009,1,4,1,20,3269
2009,1,4,1,30,3076
2009,1,4,1,40,7000
2009,1,4,1,50,13682
2009,1,4,2,0,17076
2009,1,4,2,10,21022
2009,1,4,2,20,31137
2009,1,4,2,30,38873
2009,1,4,2,40,48623
2009,1,4,2,50,48141
2009,1,4,3,0,41495
2009,1,4,3,10,36937
2009,1,4,3,20,27497
2009,1,4,3,30,21925
2009,1,4,3,40,21399
2009,1,4,3,50,23855
2009,1,4,4,0,27535
2009,1,4,4,10,36059
2009,1,4,4,20,43531
2009,1,4,4,30,49735
2009,1,4,4,40,58843
2009,1,4,4,50,62914
2009,1,4,5,0,71267
2009,1,4,5,10,81272
2009,1,4,5,20,73914
2009,1,4,5,30,68449
2009,1,4,5,40,66641
2009,1,4,5,50,66831
2009,1,4,6,0,70779
2009,1,4,6,10,69687
2009,1,4,6,20,64138
2009,1,4,6,30,60734
2009,1,4,6,40,59690
2009,1,4,6,50,56155
2009,1,4,7,0,56806
2009,1,4,7,10,61323
2009,1,4,7,20,66923
2009,1,4,7,30,66737
2009,1,4,7,40,66836
2009,1,4,7,50,61530
2009,1,4,8,0,68035
2009,1,4,8,10,73634
2009,1,4,8,20,69688
2009,1,4,8,30,69011
2009,1,4,8,40,72924
2009,1,4,8,50,67831
2009,1,4,9,0,63593
2009,1,4,9,10,52285
2009,1,4,9,20,45255
2009,1,4,9,30,34995
2009,1,4,9,40,23590
2009,1,4,9,50,18326
2009,1,4,10,0,19118
2009,1,4,10,10,20710
2009,1,4,10,20,26265
2009,1,4,10,30,28763
2009,1,4,10,40,32956
2009,1,4,10,50,35562
2009,1,4,11,0,33913
2009,1,4,11,10,33074
2009,1,4,11,20,34131
2009,1,4,11,30,35804
2009,1,4,11,40,38844
2009,1,4,11,50,40582
2009,1,4,12,0,39559
2009,1,4,12,10,40578
2009,1,4,12,20,40406
2009,1,4,12,30,39236
2009,1,4,12,40,44759
2009,1,4,12,50,46896
2009,1,4,13,0,40481
2009,1,4,13,10,35722
2009,1,4,13,20,36604
2009,1,4,13,30,36976
2009,1,4,13,40,38210
2009,1,4,13,50,41650
2009,1,4,14,0,47557
2009,1,4,14,10,51525
2009,1,4,14,20,50671
2009,1,4,14,30,54463
2009,1,4,14,40,57518
2009,1,4,14,50,64054
2009,1,4,15,0,68185
2009,1,4,15,10,68401
2009,1,4,15,20,68338
2009,1,4,15,30,62798
2009,1,4,15,40,61891
2009,1,4,15,50,55811
2009,1,4,16,0,52419
2009,1,4,16,10,53468
2009,1,4,16,20,50787
2009,1,4,16,30,49950
2009,1,4,16,40,46404
2009,1,4,16,50,43748
2009,1,4,17,0,45170
2009,1,4,17,10,52089
2009,1,4,17,20,65307
2009,1,4,17,30,85969
2009,1,4,17,40,106921
2009,1,4,17,50,109403
2009,1,4,18,0,99862
2009,1,4,18,10,105751
2009,1,4,18,20,112083
2009,1,4,18,30,113718
2009,1,4,18,40,116699
2009,1,4,18,50,122141
2009,1,4,19,0,125122
2009,1,4,19,10,127142
2009,1,4,19,20,122322
2009,1,4,19,30,129843
2009,1,4,19,40,129850
2009,1,4,19,50,127573
2009,1,4,20,0,113670
2009,1,4,20,10,114215
2009,1,4,20,20,118703
2009,1,4,20,30,116226
2009,1,4,20,40,108345
2009,1,4,20,50,102843
2009,1,4,21,0,96164
2009,1,4,21,10,91127
2009,1,4,21,20,86035
2009,1,4,21,30,74605
2009,1,4,21,40,58989
2009,1,4,21,50,47292
2009,1,4,22,0,38746
2009,1,4,22,10,28572
2009,1,4,22,20,20632
2009,1,4,22,30,14277
2009,1,4,22,40,14996
2009,1,4,22,50,16607
2009,1,4,23,0,15900
2009,1,4,23,10,17353
2009,1,4,23,20,17111
2009,1,4,23,30,20879
2009,1,4,23,40,19779
2009,1,4,23,50,17365
2009,1,5,0,0,16362
2009,1,5,0,10,21117
2009,1,5,0,20,22315
2009,1,5,0,30,17834
2009,1,5,0,40,16068
2009,1,5,0,50,19037
2009,1,5,1,0,16999
2009,1,5,1,10,15819
2009,1,5,1,20,22745
2009,1,5,1,30,18632
2009,1,5,1,40,16954
2009,1,5,1,50,17399
2009,1,5,2,0,19069
2009,1,5,2,10,18301
2009,1,5,2,20,20845
2009,1,5,2,30,20639
2009,1,5,2,40,21100
2009,1,5,2,50,24088
2009,1,5,3,0,26017
2009,1,5,3,10,30954
2009,1,5,3,20,52061
2009,1,5,3,30,77351
2009,1,5,3,40,86709
2009,1,5,3,50,96142
2009,1,5,4,0,107741
2009,1,5,4,10,115642
2009,1,5,4,20,112801
2009,1,5,4,30,110007
2009,1,5,4,40,107277
2009,1,5,4,50,108208
2009,1,5,5,0,108176
2009,1,5,5,10,105675
2009,1,5,5,20,111149
2009,1,5,5,30,108320
2009,1,5,5,40,101372
2009,1,5,5,50,91783
2009,1,5,6,0,89093
2009,1,5,6,10,94295
2009,1,5,6,20,90841
2009,1,5,6,30,78523
2009,1,5,6,40,77869
2009,1,5,6,50,83962
2009,1,5,7,0,84164
2009,1,5,7,10,81247
2009,1,5,7,20,75779
2009,1,5,7,30,74191
2009,1,5,7,40,71406
2009,1,5,7,50,68847
2009,1,5,8,0,62068
2009,1,5,8,10,60952
2009,1,5,8,20,67642
2009,1,5,8,30,78290
2009,1,5,8,40,85606
2009,1,5,8,50,91588
2009,1,5,9,0,96274
2009,1,5,9,10,99211
2009,1,5,9,20,97143
2009,1,5,9,30,89151
2009,1,5,9,40,82757
2009,1,5,9,50,82695
2009,1,5,10,0,86979
2009,1,5,10,10,82409
2009,1,5,10,20,70021
2009,1,5,10,30,62502
2009,1,5,10,40,53897
2009,1,5,10,50,55166
2009,1,5,11,0,53024
2009,1,5,11,10,50758
2009,1,5,11,20,44136
2009,1,5,11,30,41949
2009,1,5,11,40,36571
2009,1,5,11,50,29697
2009,1,5,12,0,24977
2009,1,5,12,10,19453
2009,1,5,12,20,17271
2009,1,5,12,30,13722
2009,1,5,12,40,15440
2009,1,5,12,50,16229
2009,1,5,13,0,12844
2009,1,5,13,10,12213
2009,1,5,13,20,12403
2009,1,5,13,30,7436
2009,1,5,13,40,3533
2009,1,5,13,50,150
2009,1,5,14,0,-1633
2009,1,5,14,10,-899
2009,1,5,14,20,-1091
2009,1,5,14,30,-1644
2009,1,5,14,40,-1669
2009,1,5,14,50,-1458
2009,1,5,15,0,-949
2009,1,5,15,10,-1247
2009,1,5,15,20,-2112
2009,1,5,15,30,-2128
2009,1,5,15,40,-1832
2009,1,5,15,50,-718
2009,1,5,16,0,-144
2009,1,5,16,10,59
2009,1,5,16,20,990
2009,1,5,16,30,1804
2009,1,5,16,40,3301
2009,1,5,16,50,6947
2009,1,5,17,0,10855
2009,1,5,17,10,8139
2009,1,5,17,20,7424
2009,1,5,17,30,16640
2009,1,5,17,40,25722
2009,1,5,17,50,68932
2009,1,5,18,0,135310
2009,1,5,18,10,180734
2009,1,5,18,20,229075
2009,1,5,18,30,269938
2009,1,5,18,40,283447
2009,1,5,18,50,287160
2009,1,5,19,0,291189
2009,1,5,19,10,291534
2009,1,5,19,20,291983
2009,1,5,19,30,291801
2009,1,5,19,40,291508
2009,1,5,19,50,292265
2009,1,5,20,0,293055
2009,1,5,20,10,291917
2009,1,5,20,20,282851
2009,1,5,20,30,275332
2009,1,5,20,40,267318
2009,1,5,20,50,246479
2009,1,5,21,0,231458
2009,1,5,21,10,215093
2009,1,5,21,20,200751
2009,1,5,21,30,189089
2009,1,5,21,40,179988
2009,1,5,21,50,169856
2009,1,5,22,0,161010
2009,1,5,22,10,155296
2009,1,5,22,20,165218
2009,1,5,22,30,177929
2009,1,5,22,40,189226
2009,1,5,22,50,208308
2009,1,5,23,0,224308
2009,1,5,23,10,245746
2009,1,5,23,20,251188
2009,1,5,23,30,250751
2009,1,5,23,40,271366
2009,1,5,23,50,274059
2009,1,6,0,0,268205
2009,1,6,0,10,274584
2009,1,6,0,20,286444
2009,1,6,0,30,288577
2009,1,6,0,40,285849
2009,1,6,0,50,284822
2009,1,6,1,0,276634
2009,1,6,1,10,274864
2009,1,6,1,20,273508
2009,1,6,1,30,265350
2009,1,6,1,40,269131
2009,1,6,1,50,281103
2009,1,6,2,0,283715
2009,1,6,2,10,282040
2009,1,6,2,20,279482
2009,1,6,2,30,274608
2009,1,6,2,40,271376
2009,1,6,2,50,269608
2009,1,6,3,0,269522
2009,1,6,3,10,274806
2009,1,6,3,20,269808
2009,1,6,3,30,267930
2009,1,6,3,40,272754
2009,1,6,3,50,265138
2009,1,6,4,0,240256
2009,1,6,4,10,225518
2009,1,6,4,20,235333
2009,1,6,4,30,255821
2009,1,6,4,40,276359
2009,1,6,4,50,288365
2009,1,6,5,0,281981
2009,1,6,5,10,274418
2009,1,6,5,20,265980
2009,1,6,5,30,278399
2009,1,6,5,40,289523
2009,1,6,5,50,289334
2009,1,6,6,0,288257
2009,1,6,6,10,290897
2009,1,6,6,20,290956
2009,1,6,6,30,292081
2009,1,6,6,40,292457
2009,1,6,6,50,292270
2009,1,6,7,0,289556
2009,1,6,7,10,284367
2009,1,6,7,20,276177
2009,1,6,7,30,272335
2009,1,6,7,40,279200
2009,1,6,7,50,279929
2009,1,6,8,0,282820
2009,1,6,8,10,280550
2009,1,6,8,20,272256
2009,1,6,8,30,275354
2009,1,6,8,40,275007
2009,1,6,8,50,264752
2009,1,6,9,0,266676
2009,1,6,9,10,256188
2009,1,6,9,20,238323
2009,1,6,9,30,232964
2009,1,6,9,40,248344
2009,1,6,9,50,247745
2009,1,6,10,0,246558
2009,1,6,10,10,265406
2009,1,6,10,20,287331
2009,1,6,10,30,288748
2009,1,6,10,40,288753
2009,1,6,10,50,288136
2009,1,6,11,0,287801
2009,1,6,11,10,288015
2009,1,6,11,20,288137
2009,1,6,11,30,287563
2009,1,6,11,40,286681
2009,1,6,11,50,287086
2009,1,6,12,0,287407
2009,1,6,12,10,286616
2009,1,6,12,20,286679
2009,1,6,12,30,287012
2009,1,6,12,40,286715
2009,1,6,12,50,287082
2009,1,6,13,0,287266
2009,1,6,13,10,286500
2009,1,6,13,20,287324
2009,1,6,13,30,287546
2009,1,6,13,40,287414
2009,1,6,13,50,287153
2009,1,6,14,0,287250
2009,1,6,14,10,286749
2009,1,6,14,20,286519
2009,1,6,14,30,287322
2009,1,6,14,40,289647
2009,1,6,14,50,289202
2009,1,6,15,0,290278
2009,1,6,15,10,290541
2009,1,6,15,20,289948
2009,1,6,15,30,289725
2009,1,6,15,40,291398
2009,1,6,15,50,291294
2009,1,6,16,0,290019
2009,1,6,16,10,290826
2009,1,6,16,20,291414
2009,1,6,16,30,291003
2009,1,6,16,40,291641
2009,1,6,16,50,291472
2009,1,6,17,0,291929
2009,1,6,17,10,291445
2009,1,6,17,20,290918
2009,1,6,17,30,290095
2009,1,6,17,40,289121
2009,1,6,17,50,289664
2009,1,6,18,0,292064
2009,1,6,18,10,292015
2009,1,6,18,20,292358
2009,1,6,18,30,292412
2009,1,6,18,40,291940
2009,1,6,18,50,291704
2009,1,6,19,0,290662
2009,1,6,19,10,288053
2009,1,6,19,20,287361
2009,1,6,19,30,288729
2009,1,6,19,40,290065
2009,1,6,19,50,293060
2009,1,6,20,0,293082
2009,1,6,20,10,293100
2009,1,6,20,20,292202
2009,1,6,20,30,285153
2009,1,6,20,40,283407
2009,1,6,20,50,281770
2009,1,6,21,0,278073
2009,1,6,21,10,271123
2009,1,6,21,20,264346
2009,1,6,21,30,251345
2009,1,6,21,40,220730
2009,1,6,21,50,185288
2009,1,6,22,0,149480
2009,1,6,22,10,115825
2009,1,6,22,20,91403
2009,1,6,22,30,73367
2009,1,6,22,40,70108
2009,1,6,22,50,70199
2009,1,6,23,0,70024
2009,1,6,23,10,75532
2009,1,6,23,20,79766
2009,1,6,23,30,84087
2009,1,6,23,40,79432
2009,1,6,23,50,73417
2009,1,7,0,0,73046
2009,1,7,0,10,78531
2009,1,7,0,20,87916
2009,1,7,0,30,95407
2009,1,7,0,40,100592
2009,1,7,0,50,108947
2009,1,7,1,0,104815
2009,1,7,1,10,99585
2009,1,7,1,20,80211
2009,1,7,1,30,64128
2009,1,7,1,40,60529
2009,1,7,1,50,61008
2009,1,7,2,0,60269
2009,1,7,2,10,63145
2009,1,7,2,20,74242
2009,1,7,2,30,67734
2009,1,7,2,40,50079
2009,1,7,2,50,43061
2009,1,7,3,0,62047
2009,1,7,3,10,91404
2009,1,7,3,20,106572
2009,1,7,3,30,127710
2009,1,7,3,40,159733
2009,1,7,3,50,179481
2009,1,7,4,0,193500
2009,1,7,4,10,209814
2009,1,7,4,20,221217
2009,1,7,4,30,227441
2009,1,7,4,40,231778
2009,1,7,4,50,228696
2009,1,7,5,0,224876
2009,1,7,5,10,219294
2009,1,7,5,20,221638
2009,1,7,5,30,213703
2009,1,7,5,40,212507
2009,1,7,5,50,222913
2009,1,7,6,0,242816
2009,1,7,6,10,259219
2009,1,7,6,20,279080
2009,1,7,6,30,289666
2009,1,7,6,40,288800
2009,1,7,6,50,288599
2009,1,7,7,0,289385
2009,1,7,7,10,288435
2009,1,7,7,20,288783
2009,1,7,7,30,287654
2009,1,7,7,40,287414
2009,1,7,7,50,287604
2009,1,7,8,0,286602
2009,1,7,8,10,288014
2009,1,7,8,20,287522
2009,1,7,8,30,287386
2009,1,7,8,40,287177
2009,1,7,8,50,286490
2009,1,7,9,0,285281
2009,1,7,9,10,282419
2009,1,7,9,20,282491
2009,1,7,9,30,278145
2009,1,7,9,40,270606
2009,1,7,9,50,261626
2009,1,7,10,0,259902
2009,1,7,10,10,253649
2009,1,7,10,20,251178
2009,1,7,10,30,236737
2009,1,7,10,40,199040
2009,1,7,10,50,174537
2009,1,7,11,0,141470
2009,1,7,11,10,132825
2009,1,7,11,20,138934
2009,1,7,11,30,142305
2009,1,7,11,40,149125
2009,1,7,11,50,150354
2009,1,7,12,0,151730
2009,1,7,12,10,151264
2009,1,7,12,20,138596
2009,1,7,12,30,127897
2009,1,7,12,40,123688
2009,1,7,12,50,121191
2009,1,7,13,0,114103
2009,1,7,13,10,91901
2009,1,7,13,20,87060
2009,1,7,13,30,77149
2009,1,7,13,40,70535
2009,1,7,13,50,69659
2009,1,7,14,0,77880
2009,1,7,14,10,83178
2009,1,7,14,20,84936
2009,1,7,14,30,85009
2009,1,7,14,40,83192
2009,1,7,14,50,83185
2009,1,7,15,0,84233
2009,1,7,15,10,84120
2009,1,7,15,20,85538
2009,1,7,15,30,90358
2009,1,7,15,40,97966
2009,1,7,15,50,105610
2009,1,7,16,0,119154
2009,1,7,16,10,154639
2009,1,7,16,20,182810
2009,1,7,16,30,201486
2009,1,7,16,40,220796
2009,1,7,16,50,229346
2009,1,7,17,0,236939
2009,1,7,17,10,241041
2009,1,7,17,20,256337
2009,1,7,17,30,269173
2009,1,7,17,40,283314
2009,1,7,17,50,288430
2009,1,7,18,0,288757
2009,1,7,18,10,289160
2009,1,7,18,20,287995
2009,1,7,18,30,286694
2009,1,7,18,40,285508
2009,1,7,18,50,286778
2009,1,7,19,0,286969
2009,1,7,19,10,287690
2009,1,7,19,20,287928
2009,1,7,19,30,287274
2009,1,7,19,40,287471
2009,1,7,19,50,287885
2009,1,7,20,0,288870
2009,1,7,20,10,289246
2009,1,7,20,20,289477
2009,1,7,20,30,290504
2009,1,7,20,40,291226
2009,1,7,20,50,291305
2009,1,7,21,0,290666
2009,1,7,21,10,290756
2009,1,7,21,20,290711
2009,1,7,21,30,291378
2009,1,7,21,40,290844
2009,1,7,21,50,291119
